label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,vbf,3,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,12,69,0,669,0,4.897959,0.260160,4.741632,1.000000,-1.000000,1,0.538609,14.811985,11.238000
s5_traffic,vbf,4,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,244,8,109,0,627,0,3.278689,0.173440,3.065620,1.000000,-1.000000,1,0.555029,13.653604,10.952000
s5_traffic,vbf,6,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,4,18,0,582,0,1.632653,0.086720,5.986995,1.000000,-1.000000,1,0.520132,13.337347,9.510000
s5_traffic,vbf,5,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,246,4,32,0,680,0,1.626016,0.086720,3.190151,1.000000,-1.000000,1,0.595904,12.092699,11.174000
s5_traffic,vbf,7,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,8,33,0,636,0,3.265306,0.173440,6.969872,1.000000,-1.000000,1,0.637566,10.221275,10.980000
s5_traffic,vbf,8,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,244,6,20,0,601,0,2.459016,0.130080,6.794423,1.000000,-1.000000,1,0.547105,12.963233,10.122000
s5_traffic,vbf,9,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,6,79,0,649,0,2.448980,0.130080,3.032352,1.000000,-1.000000,1,0.521040,15.086537,10.790000
s5_traffic,vbf,10,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,246,8,12,0,686,0,3.252033,0.173440,7.531275,1.000000,-1.000000,1,0.632487,10.542451,11.114000
s5_traffic,vbf,11,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,246,11,49,0,522,0,4.471545,0.238480,4.225456,1.000000,-1.000000,1,0.491326,13.886572,8.994000
s5_traffic,vbf,12,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,9,46,0,584,0,3.673469,0.195120,5.430489,1.000000,-1.000000,1,0.529888,13.089846,9.644000
s5_traffic,vbf,14,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,3,9,0,604,0,1.224490,0.065040,2.905626,1.000000,-1.000000,1,0.465841,16.199682,9.638000
