label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s3_area,adaptive,20,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,85,98,35,1280,12,51.829268,1.376000,2.024641,1.047059,-1.000000,1,0.975216,1.698006,33.826000
s3_area,vbf,2,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,24,59,0,599,0,14.634146,0.520320,3.854126,1.000000,-1.000000,1,0.862002,4.389061,14.724000
s3_area,vbf,3,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,25,60,0,656,0,15.151515,0.542000,4.696816,1.000000,-1.000000,1,0.808552,6.464495,15.096000
s3_area,vbf,4,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,18,73,0,653,0,11.042945,0.390240,4.169513,1.000000,-1.000000,1,0.856316,4.776188,15.334000
s3_area,vbf,5,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,13,73,0,764,0,7.878788,0.281840,5.474680,1.000000,-1.000000,1,0.864686,4.978165,17.060000
s3_area,vbf,6,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,17,68,0,636,0,10.303030,0.368560,4.461988,1.000000,-1.000000,1,0.809884,6.319375,14.874000
s3_area,vbf,7,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,25,69,0,595,0,15.151515,0.542000,5.373081,1.000000,-1.000000,1,0.886043,3.483802,14.362000
s3_area,vbf,8,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,24,45,0,697,0,14.634146,0.520320,4.838955,1.000000,-1.000000,1,0.869382,4.458385,15.874000
s3_area,vbf,9,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,17,90,0,690,0,10.429448,0.368560,4.709059,1.000000,-1.000000,1,0.856084,4.842656,15.520000
s3_area,vbf,10,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,24,69,0,793,0,14.545455,0.520320,4.708547,1.000000,-1.000000,1,0.950216,1.760481,17.230000
s3_area,vbf,12,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,23,75,0,633,0,13.939394,0.498640,4.663760,1.000000,-1.000000,1,0.869558,4.271825,15.232000
s3_area,vbf,11,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,27,85,0,600,0,16.363636,0.585360,3.859581,1.000000,-1.000000,1,0.819807,5.739899,14.350000
s3_area,vbf,13,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,17,83,0,709,0,10.303030,0.368560,4.360491,1.000000,-1.000000,1,0.871390,4.405989,15.952000
s3_area,vbf,14,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,20,90,0,716,0,12.121212,0.433600,6.027591,1.000000,-1.000000,1,0.901742,3.337935,16.108000
s3_area,vbf,15,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,23,78,0,619,0,14.024390,0.498640,3.403010,1.000000,-1.000000,1,0.849831,4.916172,15.040000
