label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,dbr,20,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,6,187,0,534,0,1.232033,0.011280,11.438974,1.000000,-1.000000,1,0.752523,16.181349,28.076000
s5_traffic,adaptive,1,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,243,105,142,23,1047,81,43.209877,1.555200,1.208491,0.361905,-1.000000,1,0.957726,3.185775,36.866000
s5_traffic,adaptive,2,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,92,202,26,1041,37,37.551020,1.058560,0.965693,0.282609,-1.000000,1,0.968024,2.436873,37.486000
s5_traffic,adaptive,3,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,94,172,13,1099,32,38.367347,1.349120,1.013592,0.234043,-1.000000,1,0.956024,3.182402,35.370000
s5_traffic,adaptive,5,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,246,83,170,16,1104,48,33.739837,1.162240,1.469338,0.578313,-1.000000,1,0.948790,3.842181,36.528000
s5_traffic,adaptive,4,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,244,95,204,23,1040,45,38.934426,1.292800,0.993893,0.273684,-1.000000,1,0.965577,2.680742,38.256000
s5_traffic,adaptive,6,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,82,162,3,1107,36,33.469388,1.180160,1.323619,0.451220,-1.000000,1,0.958855,2.959596,35.210000
s5_traffic,adaptive,7,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,91,144,11,1049,37,37.142857,1.345280,1.529897,0.593407,-1.000000,1,0.960880,3.021374,37.846000
s5_traffic,adaptive,8,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,244,78,180,23,1109,76,31.967213,0.887040,1.277903,0.525641,-1.000000,1,0.971182,2.141946,36.620000
s5_traffic,adaptive,9,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,91,151,63,1127,39,37.142857,1.383680,1.547380,0.626374,-1.000000,1,0.964222,2.645083,36.292000
s5_traffic,adaptive,10,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,246,89,162,37,1159,53,36.178862,1.227520,1.254167,0.438202,-1.000000,1,0.972395,2.069199,36.954000
s5_traffic,adaptive,11,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,246,113,120,70,1038,141,45.934959,1.584640,1.071385,0.292035,-1.000000,1,0.963042,2.843154,37.740000
s5_traffic,adaptive,12,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,117,194,34,1062,142,47.755102,1.570560,1.169208,0.367521,-1.000000,1,0.964095,2.782819,38.044000
s5_traffic,adaptive,13,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,96,156,26,1115,50,39.183673,1.505280,1.353858,0.489583,-1.000000,1,0.960016,3.111342,38.114000
s5_traffic,adaptive,14,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,58,180,23,1150,75,23.673469,0.688640,1.555399,0.672414,-1.000000,1,0.960197,2.915152,35.876000
